Date,Close,Open,High,Low,Change %,SMA_14,SMA_50,RSI_14,MACD,MACD_Signal,ATR_14,Target_Next_Close,Target_Trend
10/22/2010,1328.2,1326.05,1329.35,1316.09,0.2,1350.2178571428572,1286.537,53.48586810228804,17.067468620423824,23.000833154042855,23.412142857142857,1340.45,1
10/25/2010,1340.45,1331.89,1350.2,1331.8,0.92,1350.1964285714287,1288.8490000000002,49.91304347826088,15.688332121505482,21.53833294753538,22.84428571428571,1339.9,0
10/26/2010,1339.9,1339.45,1343.9,1328.41,-0.04,1349.517857142857,1291.1490000000001,47.110705596107046,14.385153016979984,20.107696961424303,23.15428571428572,1325.3,0
10/27/2010,1325.3,1339.65,1344.0,1319.24,-1.09,1348.9178571428572,1293.0639999999999,47.42804654011019,12.035538014665008,18.493265172072444,22.133571428571436,1344.35,1
10/28/2010,1344.35,1325.59,1346.5,1323.55,1.44,1348.742857142857,1295.309,49.2762186115214,11.577172551146077,17.110046647887174,21.997857142857146,1359.55,1
10/29/2010,1359.55,1344.09,1359.95,1335.56,1.13,1349.142857142857,1297.9389999999999,51.579244218838106,12.298656332706287,16.147768584850997,22.647142857142853,1351.75,0
11/01/2010,1351.75,1361.19,1366.49,1349.8,-0.57,1349.225,1300.4660000000001,50.31636863823937,12.10154355378404,15.338523578637608,22.778571428571436,1357.5,1
11/02/2010,1357.5,1351.25,1359.95,1350.7,0.43,1348.1821428571427,1303.021,45.60240963855423,12.267890595325753,14.724396981975238,21.600000000000005,1348.65,0
11/03/2010,1348.65,1357.96,1365.25,1324.64,-0.65,1345.8500000000001,1305.192,40.14488379112587,11.552431547014294,14.090003894983049,23.297142857142862,1392.75,1
11/04/2010,1392.75,1348.09,1393.66,1346.75,3.27,1347.5357142857142,1308.326,55.97165991902833,14.37818378498082,14.147639872982603,25.001428571428587,1393.9,1
11/05/2010,1393.9,1392.69,1398.35,1374.15,0.08,1349.257142857143,1311.44,56.082786471479096,16.51997617900065,14.622107134186214,25.14071428571429,1409.45,1
11/08/2010,1409.45,1394.9,1410.7,1387.14,1.12,1354.542857142857,1314.8929999999998,70.63580591187956,19.250212656605754,15.547728238670123,23.77,1390.95,0
11/09/2010,1390.95,1410.41,1425.36,1383.74,-1.31,1357.7285714285715,1317.759,61.931514178705235,19.694127701377965,16.377008131211692,25.499999999999982,1403.75,1
11/10/2010,1403.75,1392.7,1410.8,1384.25,0.92,1363.3178571428573,1320.9470000000001,71.87587363712609,20.83857250624078,17.26932100621751,25.159999999999986,1409.35,1
11/11/2010,1409.35,1403.3,1418.25,1396.95,0.4,1369.1142857142859,1324.109,72.32462173314993,21.94446433334133,18.204349671642277,25.734285714285697,1368.95,0
11/12/2010,1368.95,1409.9,1410.61,1360.26,-2.87,1371.1499999999999,1326.546,56.7889471176751,19.338032410604228,18.43108621943467,27.75928571428569,1359.49,0
11/15/2010,1359.49,1366.95,1377.16,1355.59,-0.69,1372.5492857142856,1328.7348000000002,54.476486449431,16.320935805489853,18.009056136645707,28.193571428571413,1340.85,0
11/16/2010,1340.85,1360.4,1364.85,1329.85,-1.37,1373.6599999999999,1330.4438,53.48889387480368,12.28416854159127,16.86407861763482,28.924999999999986,1337.25,0
11/17/2010,1337.25,1340.0,1345.2,1331.3,-0.27,1373.152857142857,1332.0848,48.288331726133094,8.694289134929022,15.230120721093662,28.278571428571418,1353.85,1
11/18/2010,1353.85,1336.0,1359.55,1335.59,1.24,1372.7457142857145,1334.2798,48.63505747126436,7.106841860365421,13.605464948948015,28.24785714285713,1353.5,0
11/19/2010,1353.5,1350.49,1363.29,1341.9,-0.03,1372.8707142857145,1336.4207999999999,50.43456667494413,5.754205484449358,12.035213056048285,28.5835714285714,1366.35,1
11/22/2010,1366.35,1354.7,1368.11,1348.55,0.95,1373.5028571428572,1338.8388,52.12281122571358,5.65394387386641,10.758959219611912,29.31999999999997,1377.2,1
11/23/2010,1377.2,1366.4,1382.4,1356.35,0.79,1375.5421428571428,1341.0058,56.78308386790211,6.3764859866701045,9.882464573023551,28.27999999999999,1374.9,0
11/24/2010,1374.9,1377.0,1381.7,1369.6,-0.17,1374.267142857143,1343.1428000000003,44.707975096353415,6.686437944147201,9.243259247248282,25.793571428571422,1374.62,0
11/25/2010,1374.62,1373.55,1375.4,1368.25,-0.02,1372.8899999999999,1345.1242000000002,44.25438073667892,6.830742891525006,8.760755976103628,24.575714285714298,1364.42,0
11/26/2010,1364.42,1374.49,1375.16,1350.64,-0.74,1369.6735714285714,1346.9145999999998,36.13864433909989,6.0522838857209535,8.219061558027093,24.64428571428573,1368.37,1
11/29/2010,1368.37,1364.3,1371.13,1354.97,0.29,1368.0607142857145,1348.715,42.365431430889835,5.688507925210843,7.712950831463843,22.825714285714316,1384.85,1
11/30/2010,1384.85,1368.4,1390.15,1363.04,1.2,1366.7107142857144,1350.6730000000002,43.764845605700664,6.653315843042492,7.5010238337795725,22.865714285714326,1387.1,1
12/01/2010,1387.1,1385.7,1397.11,1382.15,0.16,1365.1214285714284,1352.588,42.49375885567773,7.512885398687786,7.503396146761216,22.412857142857174,1384.65,0
12/02/2010,1384.65,1387.69,1398.6,1382.95,-0.18,1366.2428571428572,1354.43,57.11953564302563,7.905278806687193,7.583772678746412,19.934285714285743,1415.05,1
12/03/2010,1415.05,1385.36,1415.91,1383.55,2.2,1370.2114285714285,1356.7920000000001,71.17378048780496,10.547692117151882,8.176556566427507,20.705000000000023,1423.55,1
12/06/2010,1423.55,1415.56,1427.51,1409.15,0.6,1376.1185714285714,1359.3629999999998,84.15661655377521,13.17582001432902,9.17640925600781,19.516428571428587,1401.89,0
12/07/2010,1401.89,1423.45,1431.45,1396.49,-1.52,1380.7357142857145,1361.2188,73.23174238067872,13.356879534745985,10.012503311755445,21.0207142857143,1382.1,0
12/08/2010,1382.1,1401.19,1404.42,1371.85,-1.41,1382.7535714285714,1362.6628,59.92551472138293,11.767830674277775,10.363568784259911,21.635714285714307,1387.64,1
12/09/2010,1387.64,1382.05,1394.54,1379.68,0.4,1385.1921428571427,1364.2256,61.57288135593225,10.830680362808152,10.45699109996956,21.16928571428574,1386.05,0
12/10/2010,1386.05,1387.8,1392.55,1372.3,-0.11,1386.5992857142858,1365.5706,57.22988843217853,9.846181624616065,10.334829204898863,21.218571428571458,1393.76,1
12/13/2010,1393.76,1383.76,1399.44,1380.55,0.56,1387.7821428571428,1367.1408,56.22088655146504,9.577686241421588,10.183400612203409,20.70714285714288,1396.25,1
12/14/2010,1396.25,1393.4,1408.1,1392.05,0.18,1389.3071428571427,1368.2507999999998,58.008852877185056,9.456811667791726,10.038082823321073,20.989285714285725,1379.8,0
12/15/2010,1379.8,1396.05,1397.4,1377.39,-1.18,1389.6771428571428,1368.8588,51.73290512511711,7.942088720727952,9.61888400280245,21.907857142857146,1369.7,0
12/16/2010,1369.7,1380.8,1386.75,1361.75,-0.73,1390.054285714286,1369.5788,51.76754151044456,5.8591338337607795,8.866933968994116,21.942142857142862,1375.41,1
12/17/2010,1375.41,1371.51,1379.36,1365.05,0.42,1390.5571428571427,1370.151,52.329274748544265,4.61591694130766,8.016730563456825,21.809999999999995,1384.65,1
12/20/2010,1384.65,1376.8,1388.45,1376.24,0.67,1390.542857142857,1370.765,49.93049763691972,4.326377587490697,7.2786599682636,20.804999999999982,1385.74,1
12/21/2010,1385.74,1385.26,1392.39,1381.16,0.08,1390.4457142857143,1371.4678,49.523542600896896,4.137178634072825,6.650363701425446,20.538571428571426,1385.0,0
12/22/2010,1385.0,1385.75,1391.2,1382.04,-0.05,1390.4707142857144,1371.7258,50.12410467342738,3.8827671619183093,6.0968443935240195,20.075000000000014,1380.35,0
12/23/2010,1380.35,1385.05,1388.96,1372.61,-0.34,1387.9921428571429,1371.7068000000002,34.947076175603016,3.2682537046812286,5.531126255755462,18.931428571428587,1384.75,1
12/24/2010,1384.75,1380.55,1386.14,1378.82,0.32,1385.2207142857144,1372.0188,32.54767902123076,3.1005493868494796,5.045010881974266,18.142857142857174,1384.1,0
12/27/2010,1384.1,1384.75,1386.7,1372.75,-0.05,1383.95,1372.3048,40.1331114808652,2.881971367045935,4.6124029789886,16.64214285714289,1406.39,1
12/28/2010,1406.39,1383.95,1407.15,1382.45,1.61,1385.685,1373.7235999999998,63.108472746896915,4.455997461307561,4.581121875452393,16.080000000000023,1410.95,1
12/29/2010,1410.95,1405.96,1414.35,1400.75,0.32,1387.3500000000001,1375.0156000000002,62.714083124249925,6.002188874631656,4.8653352752882455,15.990000000000025,1404.45,0
12/30/2010,1404.45,1411.35,1414.95,1402.55,-0.46,1388.6642857142858,1376.5946000000001,59.52578173534894,6.626672872254403,5.217602794681477,15.429285714285745,1421.45,1
12/31/2010,1421.45,1406.15,1423.15,1405.25,1.21,1390.6421428571427,1378.4596,63.07735902521959,8.396548678115323,5.8533919713682465,15.415714285714314,1414.3,0
01/03/2011,1414.3,1421.3,1424.07,1412.24,-0.5,1391.9314285714286,1379.9366,58.1652040170089,9.117145976973688,6.506142772489335,15.11428571428574,1380.6,0
01/04/2011,1380.6,1414.38,1417.59,1372.38,-2.38,1391.9885714285715,1380.7506,50.31303803412113,6.889498322495683,6.582813882490606,16.91428571428573,1377.48,0
01/05/2011,1377.48,1380.94,1385.73,1364.48,-0.23,1392.5442857142857,1381.7942,53.22019867549667,4.816788640810728,6.2296088341546305,16.646428571428583,1371.4,0
01/06/2011,1371.4,1377.95,1380.2,1364.95,-0.44,1392.2578571428571,1382.3352,48.34529999174715,2.6529643757776284,5.51427994247923,16.713571428571445,1369.6,0
01/07/2011,1369.6,1372.1,1379.74,1353.3,-0.13,1391.1828571428573,1382.5362000000002,43.38345203552268,0.7838375085775624,4.568191455698896,17.670714285714308,1375.05,1
01/10/2011,1375.05,1369.3,1376.5,1365.64,0.4,1390.4192857142857,1383.0022,45.47379117622153,-0.25475291454040416,3.603602581651036,17.64428571428573,1382.45,1
01/11/2011,1382.45,1374.9,1386.96,1372.9,0.54,1390.2371428571428,1383.5012000000002,48.97795591182368,-0.47524680257242835,2.7878327048063434,17.99428571428572,1386.5,1
01/12/2011,1386.5,1381.0,1389.4,1376.65,0.29,1390.6764285714287,1384.2582,52.47684252919858,-0.3195055831949958,2.1663650472060754,17.737142857142853,1374.36,0
01/13/2011,1374.36,1388.16,1393.61,1370.17,-0.88,1389.9342857142858,1383.8904,46.06111153233753,-1.1622780684897407,1.5006364240669123,18.8885714285714,1361.85,0
01/14/2011,1361.85,1373.35,1378.35,1355.49,-0.91,1388.3449999999998,1383.2494,42.26086956521741,-2.807273285532574,0.6390544821470151,19.52499999999996,1362.78,1
01/17/2011,1362.78,1359.53,1366.22,1357.47,0.07,1385.23,1382.316,32.184001960944514,-3.9899074494776414,-0.2867379041779162,18.385714285714243,1367.76,1
01/18/2011,1367.76,1361.45,1376.61,1360.01,0.37,1382.145,1381.8522,32.41592704177188,-4.473738689611309,-1.124138061264595,18.59999999999996,1370.2,1
01/19/2011,1370.2,1368.1,1379.16,1365.7,0.18,1379.6985714285715,1381.1812,35.57894736842111,-4.607182097812029,-1.8207468685740817,18.67571428571424,1345.85,0
01/20/2011,1345.85,1370.35,1371.55,1343.0,-1.78,1374.2985714285714,1379.9112,20.023790642347436,-6.601678419361406,-2.7769331787315465,19.37928571428566,1342.51,0
01/21/2011,1342.51,1345.91,1350.7,1337.95,-0.25,1369.1707142857142,1379.3824000000002,20.64764085370851,-8.355523931465768,-3.892651329278391,19.444999999999954,1334.7,0
01/24/2011,1334.7,1343.25,1353.4,1333.85,-0.58,1365.8921428571427,1378.8866,26.192946058091437,-10.257419715234391,-5.165605006469592,17.612142857142835,1333.75,0
01/25/2011,1333.75,1334.49,1338.75,1323.05,-0.07,1362.7685714285712,1378.7446,26.79613711132346,-11.706398808326867,-6.4737637668410475,17.215714285714267,1345.89,1
01/26/2011,1345.89,1333.11,1346.76,1325.06,0.91,1360.9464285714287,1378.9173999999998,37.28188254063225,-11.739799535868542,-7.526970920646546,17.676428571428556,1311.49,0
01/27/2011,1311.49,1346.74,1341.64,1309.09,-2.56,1356.7957142857142,1378.0702,28.136052374144143,-14.376340851909845,-8.896844906899206,18.416428571428565,1335.35,1
01/28/2011,1335.35,1312.95,1347.21,1308.56,1.82,1353.9600000000003,1377.7072,36.88037012557834,-14.374812357618566,-9.992438397043077,20.40142857142858,1332.19,0
01/31/2011,1332.19,1336.93,1346.18,1323.29,-0.24,1350.3700000000001,1377.024,32.91173670610637,-14.461879065992889,-10.88632653083304,21.032142857142876,1340.6,1
02/01/2011,1340.6,1332.15,1343.6,1325.65,0.63,1347.0914285714284,1376.2920000000001,34.84348170651167,-13.694402794023972,-11.447941783471228,21.403571428571436,1336.8,0
02/02/2011,1336.8,1340.89,1343.79,1326.8,-0.28,1344.4085714285713,1375.5299999999997,36.87447581772436,-13.240176053375762,-11.806388637452134,20.94285714285716,1353.2,1
02/03/2011,1353.2,1336.35,1356.15,1325.14,1.23,1343.7907142857143,1375.1016,47.057222562427754,-11.425153096419308,-11.73014152924557,21.525000000000027,1349.25,0
02/04/2011,1349.25,1353.8,1358.43,1345.3,-0.29,1342.8242857142857,1374.7982000000002,45.48969931328756,-10.188025103402879,-11.421718244077033,21.837857142857178,1349.1,0
02/07/2011,1349.1,1348.15,1353.4,1343.13,-0.01,1341.4914285714287,1374.4128,43.57260953430694,-9.114628241599348,-10.960300243581496,21.385714285714325,1364.0,1
02/08/2011,1364.0,1350.65,1368.18,1348.45,1.1,1341.0485714285714,1373.9958,48.03324451211774,-6.981173398401552,-10.164474874545508,21.833571428571467,1362.95,0
02/09/2011,1362.95,1364.14,1367.4,1358.36,-0.08,1342.27,1373.5128,56.3653960690888,-5.3138663457716575,-9.194353168790737,20.440000000000055,1362.01,0
02/10/2011,1362.01,1363.41,1366.57,1350.78,-0.07,1343.662857142857,1373.06,57.39084293511219,-4.022000519970561,-8.159882639026701,20.657142857142908,1356.1,0
02/11/2011,1356.1,1363.51,1368.51,1353.99,-0.43,1345.1914285714286,1371.8809999999999,58.22950315336096,-3.435473157647948,-7.215000742750951,20.29785714285718,1362.31,1
02/14/2011,1362.31,1359.36,1367.15,1354.45,0.46,1347.2314285714288,1370.6562000000004,60.555884092253066,-2.4414078662825887,-6.260282167457279,20.083571428571467,1373.4,1
02/15/2011,1373.4,1362.02,1376.85,1360.85,0.81,1349.1964285714287,1370.0864000000001,60.24733666095506,-0.7500871067650223,-5.158243155318828,19.676428571428605,1375.11,1
02/16/2011,1375.11,1373.45,1382.29,1368.45,0.12,1353.7407142857141,1369.9466,81.32755564309628,0.7199800080338719,-3.982598522648288,18.036428571428587,1383.67,1
02/17/2011,1383.67,1374.53,1385.28,1374.43,0.62,1357.1921428571427,1369.8672,78.01484230055661,2.5463860950355865,-2.6768015991115135,16.05071428571429,1387.3,1
02/18/2011,1387.3,1383.74,1392.15,1382.0,0.26,1361.1285714285714,1369.8922,81.7783415984314,4.237885039609182,-1.2938642713673745,15.140714285714287,1406.45,1
02/21/2011,1406.45,1388.45,1408.7,1388.45,1.38,1365.832142857143,1370.146,83.78655720882493,7.042473841886249,0.37340335128335034,15.387142857142878,1398.15,0
02/22/2011,1398.15,1406.56,1411.26,1393.14,-0.59,1370.2142857142858,1370.184,80.08827856792537,8.497436876811435,1.9982100563889673,15.467857142857156,1410.45,1
02/23/2011,1410.45,1399.66,1416.8,1395.7,0.88,1374.3035714285713,1370.797,79.25396014307603,10.521724874238998,3.7029130199589737,14.760000000000007,1400.25,0
02/24/2011,1400.25,1411.97,1418.42,1392.0,-0.72,1377.9464285714287,1371.4080000000001,74.4956772334293,11.174124588756513,5.197155333718482,15.709285714285718,1409.25,1
02/25/2011,1409.25,1402.06,1412.14,1399.54,0.64,1382.242857142857,1372.0848,76.62682602921645,12.275872233022483,6.612898713579282,15.8757142857143,1411.65,1
02/28/2011,1411.65,1408.9,1416.6,1404.6,0.17,1385.6464285714285,1372.6248,73.71826779492282,13.190621843395775,7.928443339542581,15.323571428571443,1433.85,1
03/01/2011,1433.85,1410.94,1435.0,1409.35,1.57,1390.7107142857144,1373.5870000000002,79.1529605263157,15.527925705159532,9.44833981266597,16.51000000000001,1434.95,1
03/02/2011,1434.95,1434.15,1440.5,1427.9,0.08,1395.9207142857142,1374.586,79.95236530880418,17.269939548932598,11.012659759919297,16.282142857142862,1416.4,0
03/03/2011,1416.4,1435.15,1436.55,1410.36,-1.29,1400.2278571428574,1375.3069999999998,72.43303571428577,16.958184702328026,12.201764748401043,17.115714285714294,1429.3,1
03/04/2011,1429.3,1416.09,1432.36,1413.41,0.91,1405.0128571428572,1376.1979999999999,73.74016585158411,17.549736492568854,13.271359097234606,17.56214285714285,1433.17,1
03/07/2011,1433.17,1428.28,1445.03,1428.28,0.27,1409.2821428571426,1377.1794,72.32389631732278,18.12192394654585,14.241472067096856,17.61571428571428,1428.89,0
03/08/2011,1428.89,1431.2,1437.16,1423.7,-0.3,1413.1235714285717,1377.6294,69.70829668718858,18.022276807108483,14.997633015099183,17.58857142857143,1429.5,1
03/09/2011,1429.5,1428.59,1436.55,1423.31,0.04,1416.3971428571429,1378.0004,67.83407269048175,17.787484583251626,15.555603328729672,17.75928571428572,1413.45,0
03/10/2011,1413.45,1429.45,1431.75,1403.12,-1.12,1418.2649999999999,1378.1803999999997,59.27897239372654,16.120482304352436,15.668579123854226,19.079285714285724,1417.4,1
03/11/2011,1417.4,1412.9,1424.55,1404.7,0.28,1419.047142857143,1378.0994,54.35526211120837,14.945816902886008,15.524026679660583,18.968571428571426,1428.65,1
03/14/2011,1428.65,1422.09,1433.89,1419.79,0.79,1421.2257142857145,1378.3863999999999,61.85294574848439,14.752608204838225,15.369742984696112,18.852142857142862,1395.95,0
03/15/2011,1395.95,1429.49,1429.49,1382.9,-2.29,1420.19,1378.6933999999999,45.13618677042801,11.824565968990555,14.660707581555002,20.672857142857147,1401.3,1
03/16/2011,1401.3,1396.8,1408.35,1393.85,0.38,1420.265,1379.1698,50.364052423548976,9.822543522454907,13.693074769734984,19.821428571428573,1404.4,1
03/17/2011,1404.4,1401.99,1406.95,1388.25,0.22,1419.9185714285716,1379.8298000000002,48.246692213144414,8.389363046992912,12.63233242518657,20.25714285714285,1419.55,1
03/18/2011,1419.55,1405.39,1425.7,1403.4,1.08,1420.482857142857,1380.8287999999998,52.61485502449354,8.379442582776164,11.78175445670449,20.992857142857133,1427.05,1
03/21/2011,1427.05,1426.46,1436.7,1425.19,0.53,1419.997142857143,1381.8688,47.50660017600471,8.87446851442678,11.20029726824895,20.385714285714275,1428.55,1
03/22/2011,1428.55,1427.95,1428.74,1424.86,0.11,1419.5400000000002,1382.7907999999998,47.660134542263776,9.280833919401857,10.816404598479531,19.762857142857147,1438.2,1
03/23/2011,1438.2,1429.49,1442.9,1427.61,0.68,1421.097142857143,1383.8247999999999,58.52494916314718,10.263247454132625,10.70577316961015,18.98428571428573,1431.1,0
03/24/2011,1431.1,1439.29,1449.4,1425.2,-0.49,1421.2257142857143,1384.9596,50.7373422906767,10.349602816623928,10.634539099012907,19.359285714285743,1429.65,0
03/25/2011,1429.65,1432.8,1438.7,1422.79,-0.1,1420.974285714286,1386.3156,48.52892009361418,10.183646444597116,10.544360568129749,19.29928571428575,1420.65,0
03/28/2011,1420.65,1427.85,1430.04,1411.95,-0.63,1420.3857142857141,1387.4730000000002,46.68703763267931,9.219621977116276,10.279412849927056,19.630000000000027,1418.8,0
03/29/2011,1418.8,1422.2,1425.1,1412.85,-0.13,1419.6214285714284,1388.4937999999997,45.7404458598726,8.211686887470478,9.865867657435741,19.559285714285743,1423.88,1
03/30/2011,1423.88,1418.52,1430.5,1412.25,0.36,1420.3664285714287,1389.5674,54.549419872633706,7.733655841309883,9.43942529421057,18.81785714285716,1432.0,1
03/31/2011,1432.0,1424.85,1441.3,1422.25,0.57,1421.4092857142857,1391.2904,56.1447811447811,7.91874655054221,9.135289545476898,18.760714285714307,1428.38,0
04/01/2011,1428.38,1432.59,1436.55,1413.05,-0.25,1421.3899999999999,1393.0078,49.87856436088874,7.684743584264879,8.845180353234493,19.261428571428592,1436.94,1
04/04/2011,1436.94,1428.74,1438.94,1427.79,0.6,1424.3178571428573,1395.0526,73.54935079857522,8.0966815043123,8.695480583450056,16.730000000000036,1451.1,1
04/05/2011,1451.1,1437.05,1457.35,1430.1,0.99,1427.875,1397.3996,75.98080133555926,9.456727663844504,8.847729999528946,17.64071428571432,1457.5,1
04/06/2011,1457.5,1456.7,1462.41,1451.6,0.44,1431.6678571428572,1399.6317999999999,76.78031067177727,10.925063228562294,9.263196645335615,17.112857142857187,1458.5,1
04/07/2011,1458.5,1460.7,1466.8,1454.09,0.07,1434.4500000000003,1402.572,72.91446052476765,12.030738520252498,9.816705020318992,16.427857142857192,1475.1,1
